sample_id,region_id,region_rank,scanner_id,file_name,image_id,annotation_id,category_id,category_name,bbox,area,polygon_parts,vertex_count,image_width,image_height,correspondence_basis,bbox_x,bbox_y,bbox_width,bbox_height,bbox_center_x,bbox_center_y,bbox_max_side,bbox_area_pixels,fold
scc_32,scc_32__region_0005,5,nz20,scc_32_nz20.tif,158,4599,4,Epidermis,"[3603.0,3293.0,2024.0,1418.0]",1070225.0,3050,0,9728,5904,within_image_annotation_id_rank,3603.0,3293.0,2024.0,1418.0,4615.0,4002.0,2024.0,2870032.0,1
scc_32,scc_32__region_0005,5,nz210,scc_32_nz210.tif,159,4626,4,Epidermis,"[3576.0,3665.0,2074.0,1464.0]",1131108.5,3050,0,9840,6336,within_image_annotation_id_rank,3576.0,3665.0,2074.0,1464.0,4613.0,4397.0,2074.0,3036336.0,1
scc_32,scc_32__region_0005,5,p1000,scc_32_p1000.tif,157,4572,4,Epidermis,"[2942.0,4906.0,1303.0,1841.0]",894650.5,3050,0,4482,10859,within_image_annotation_id_rank,2942.0,4906.0,1303.0,1841.0,3593.5,5826.5,1841.0,2398823.0,1
scc_32,scc_32__region_0006,6,cs2,scc_32_cs2.tif,156,4546,4,Epidermis,"[2999.0,3780.0,461.0,428.0]",84233.5,336,0,7537,5495,within_image_annotation_id_rank,2999.0,3780.0,461.0,428.0,3229.5,3994.0,461.0,197308.0,1
scc_32,scc_32__region_0006,6,gt450,scc_32_gt450.tif,160,4654,4,Epidermis,"[3188.0,3851.0,444.0,412.0]",78087.0,336,0,8962,5418,within_image_annotation_id_rank,3188.0,3851.0,444.0,412.0,3410.0,4057.0,444.0,182928.0,1
scc_32,scc_32__region_0006,6,nz20,scc_32_nz20.tif,158,4600,4,Epidermis,"[3374.0,3954.0,517.0,476.0]",104826.0,336,0,9728,5904,within_image_annotation_id_rank,3374.0,3954.0,517.0,476.0,3632.5,4192.0,517.0,246092.0,1
scc_32,scc_32__region_0006,6,nz210,scc_32_nz210.tif,159,4627,4,Epidermis,"[3340.0,4343.0,529.0,492.0]",110788.5,336,0,9840,6336,within_image_annotation_id_rank,3340.0,4343.0,529.0,492.0,3604.5,4589.0,529.0,260268.0,1
scc_32,scc_32__region_0006,6,p1000,scc_32_p1000.tif,157,4573,4,Epidermis,"[3549.0,6486.0,437.0,470.0]",87648.0,336,0,4482,10859,within_image_annotation_id_rank,3549.0,6486.0,437.0,470.0,3767.5,6721.0,470.0,205390.0,1
scc_32,scc_32__region_0007,7,cs2,scc_32_cs2.tif,156,4547,4,Epidermis,"[3318.0,4093.0,662.0,1031.0]",167496.5,1554,0,7537,5495,within_image_annotation_id_rank,3318.0,4093.0,662.0,1031.0,3649.0,4608.5,1031.0,682522.0,1
scc_32,scc_32__region_0007,7,gt450,scc_32_gt450.tif,160,4655,4,Epidermis,"[3496.0,4152.0,637.0,994.0]",155352.0,1554,0,8962,5418,within_image_annotation_id_rank,3496.0,4152.0,637.0,994.0,3814.5,4649.0,994.0,633178.0,1
scc_32,scc_32__region_0007,7,nz20,scc_32_nz20.tif,158,4601,4,Epidermis,"[3733.0,4301.0,743.0,1147.0]",208620.5,1554,0,9728,5904,within_image_annotation_id_rank,3733.0,4301.0,743.0,1147.0,4104.5,4874.5,1147.0,852221.0,1
scc_32,scc_32__region_0007,7,nz210,scc_32_nz210.tif,159,4628,4,Epidermis,"[3707.0,4703.0,760.0,1182.0]",220640.5,1554,0,9840,6336,within_image_annotation_id_rank,3707.0,4703.0,760.0,1182.0,4087.0,5294.0,1182.0,898320.0,1
scc_32,scc_32__region_0007,7,p1000,scc_32_p1000.tif,157,4574,4,Epidermis,"[3868.0,5954.0,1053.0,676.0]",174480.5,1554,0,4482,10859,within_image_annotation_id_rank,3868.0,5954.0,1053.0,676.0,4394.5,6292.0,1053.0,711828.0,1
scc_32,scc_32__region_0008,8,cs2,scc_32_cs2.tif,156,4548,4,Epidermis,"[176.0,1130.0,3650.0,4232.0]",3040907.0,8300,0,7537,5495,within_image_annotation_id_rank,176.0,1130.0,3650.0,4232.0,2001.0,3246.0,4232.0,15446800.0,1
scc_32,scc_32__region_0008,8,gt450,scc_32_gt450.tif,160,4656,4,Epidermis,"[470.0,1298.0,3515.0,4077.0]",2821144.5,8300,0,8962,5418,within_image_annotation_id_rank,470.0,1298.0,3515.0,4077.0,2227.5,3336.5,4077.0,14330655.0,1
scc_32,scc_32__region_0008,8,nz20,scc_32_nz20.tif,158,4602,4,Epidermis,"[214.0,1014.0,4091.0,4703.0]",3787047.0,8300,0,9728,5904,within_image_annotation_id_rank,214.0,1014.0,4091.0,4703.0,2259.5,3365.5,4703.0,19239973.0,1
scc_32,scc_32__region_0008,8,nz210,scc_32_nz210.tif,159,4629,4,Epidermis,"[101.0,1305.0,4189.0,4854.0]",4002399.5,8300,0,9840,6336,within_image_annotation_id_rank,101.0,1305.0,4189.0,4854.0,2195.5,3732.0,4854.0,20333406.0,1
scc_32,scc_32__region_0008,8,p1000,scc_32_p1000.tif,157,4575,4,Epidermis,"[847.0,6109.0,4321.0,3722.0]",3165009.5,8300,0,4482,10859,within_image_annotation_id_rank,847.0,6109.0,4321.0,3722.0,3007.5,7970.0,4321.0,16082762.0,1
scc_32,scc_32__region_0009,9,cs2,scc_32_cs2.tif,156,4549,11,SCC,"[4099.0,3664.0,447.0,472.0]",92314.5,240,0,7537,5495,within_image_annotation_id_rank,4099.0,3664.0,447.0,472.0,4322.5,3900.0,472.0,210984.0,1
scc_32,scc_32__region_0009,9,gt450,scc_32_gt450.tif,160,4657,11,SCC,"[4248.0,3739.0,430.0,455.0]",85548.0,240,0,8962,5418,within_image_annotation_id_rank,4248.0,3739.0,430.0,455.0,4463.0,3966.5,455.0,195650.0,1
scc_32,scc_32__region_0009,9,nz20,scc_32_nz20.tif,158,4603,11,SCC,"[4604.0,3821.0,501.0,523.0]",115008.0,240,0,9728,5904,within_image_annotation_id_rank,4604.0,3821.0,501.0,523.0,4854.5,4082.5,523.0,262023.0,1
scc_32,scc_32__region_0009,9,nz210,scc_32_nz210.tif,159,4630,11,SCC,"[4602.0,4211.0,513.0,541.0]",121403.0,240,0,9840,6336,within_image_annotation_id_rank,4602.0,4211.0,513.0,541.0,4858.5,4481.5,541.0,277533.0,1
scc_32,scc_32__region_0009,9,p1000,scc_32_p1000.tif,157,4576,11,SCC,"[3427.0,5381.0,482.0,456.0]",96088.5,240,0,4482,10859,within_image_annotation_id_rank,3427.0,5381.0,482.0,456.0,3668.0,5609.0,482.0,219792.0,1
scc_32,scc_32__region_0010,10,cs2,scc_32_cs2.tif,156,4550,11,SCC,"[1706.0,2112.0,3220.0,2380.0]",3975245.0,3310,0,7537,5495,within_image_annotation_id_rank,1706.0,2112.0,3220.0,2380.0,3316.0,3302.0,3220.0,7663600.0,1
scc_32,scc_32__region_0010,10,gt450,scc_32_gt450.tif,160,4658,11,SCC,"[1943.0,2243.0,3101.0,2294.0]",3688280.5,3310,0,8962,5418,within_image_annotation_id_rank,1943.0,2243.0,3101.0,2294.0,3493.5,3390.0,3101.0,7113694.0,1
scc_32,scc_32__region_0010,10,nz20,scc_32_nz20.tif,158,4604,11,SCC,"[1923.0,2096.0,3606.0,2652.0]",4950748.0,3310,0,9728,5904,within_image_annotation_id_rank,1923.0,2096.0,3606.0,2652.0,3726.0,3422.0,3606.0,9563112.0,1
scc_32,scc_32__region_0010,10,nz210,scc_32_nz210.tif,159,4631,11,SCC,"[1856.0,2430.0,3695.0,2731.0]",5231658.5,3310,0,9840,6336,within_image_annotation_id_rank,1856.0,2430.0,3695.0,2731.0,3703.5,3795.5,3695.0,10091045.0,1
scc_32,scc_32__region_0010,10,p1000,scc_32_p1000.tif,157,4577,11,SCC,"[1842.0,4995.0,2436.0,3280.0]",4137286.0,3310,0,4482,10859,within_image_annotation_id_rank,1842.0,4995.0,2436.0,3280.0,3060.0,6635.0,3280.0,7990080.0,1
scc_32,scc_32__region_0011,11,cs2,scc_32_cs2.tif,156,4551,3,Dermis,"[930.0,1774.0,2938.0,3479.0]",2755117.0,4526,0,7537,5495,within_image_annotation_id_rank,930.0,1774.0,2938.0,3479.0,2399.0,3513.5,3479.0,10221302.0,1
scc_32,scc_32__region_0011,11,gt450,scc_32_gt450.tif,160,4659,3,Dermis,"[1196.0,1918.0,2829.0,3351.0]",2556498.5,4526,0,8962,5418,within_image_annotation_id_rank,1196.0,1918.0,2829.0,3351.0,2610.5,3593.5,3351.0,9479979.0,1
scc_32,scc_32__region_0011,11,nz20,scc_32_nz20.tif,158,4605,3,Dermis,"[1057.0,1726.0,3294.0,3866.0]",3431456.0,4526,0,9728,5904,within_image_annotation_id_rank,1057.0,1726.0,3294.0,3866.0,2704.0,3659.0,3866.0,12734604.0,1
scc_32,scc_32__region_0011,11,nz210,scc_32_nz210.tif,159,4632,3,Dermis,"[966.0,2043.0,3372.0,3990.0]",3625629.0,4526,0,9840,6336,within_image_annotation_id_rank,966.0,2043.0,3372.0,3990.0,2652.0,4038.0,3990.0,13454280.0,1
scc_32,scc_32__region_0011,11,p1000,scc_32_p1000.tif,157,4578,3,Dermis,"[1502.0,6067.0,3552.0,2997.0]",2867329.5,4526,0,4482,10859,within_image_annotation_id_rank,1502.0,6067.0,3552.0,2997.0,3278.0,7565.5,3552.0,10645344.0,1
scc_32,scc_32__region_0012,12,cs2,scc_32_cs2.tif,156,4552,3,Dermis,"[2318.0,2107.0,244.0,189.0]",23689.5,228,0,7537,5495,within_image_annotation_id_rank,2318.0,2107.0,244.0,189.0,2440.0,2201.5,244.0,46116.0,1
scc_32,scc_32__region_0012,12,gt450,scc_32_gt450.tif,160,4660,3,Dermis,"[2532.0,2240.0,235.0,182.0]",21935.5,228,0,8962,5418,within_image_annotation_id_rank,2532.0,2240.0,235.0,182.0,2649.5,2331.0,235.0,42770.0,1
scc_32,scc_32__region_0012,12,nz20,scc_32_nz20.tif,158,4606,3,Dermis,"[2604.0,2097.0,273.0,210.0]",29456.0,228,0,9728,5904,within_image_annotation_id_rank,2604.0,2097.0,273.0,210.0,2740.5,2202.0,273.0,57330.0,1
scc_32,scc_32__region_0012,12,nz210,scc_32_nz210.tif,159,4633,3,Dermis,"[2557.0,2426.0,280.0,216.0]",31150.0,228,0,9840,6336,within_image_annotation_id_rank,2557.0,2426.0,280.0,216.0,2697.0,2534.0,280.0,60480.0,1
scc_32,scc_32__region_0012,12,p1000,scc_32_p1000.tif,157,4579,3,Dermis,"[1842.0,7407.0,193.0,249.0]",24639.0,228,0,4482,10859,within_image_annotation_id_rank,1842.0,7407.0,193.0,249.0,1938.5,7531.5,249.0,48057.0,1
scc_32,scc_32__region_0013,13,cs2,scc_32_cs2.tif,156,4553,1,Bone,"[2395.0,2081.0,132.0,102.0]",6030.5,126,0,7537,5495,within_image_annotation_id_rank,2395.0,2081.0,132.0,102.0,2461.0,2132.0,132.0,13464.0,1
scc_32,scc_32__region_0013,13,gt450,scc_32_gt450.tif,160,4661,1,Bone,"[2606.0,2214.0,127.0,98.0]",5586.5,126,0,8962,5418,within_image_annotation_id_rank,2606.0,2214.0,127.0,98.0,2669.5,2263.0,127.0,12446.0,1
scc_32,scc_32__region_0013,13,nz20,scc_32_nz20.tif,158,4607,1,Bone,"[2690.0,2067.0,148.0,113.0]",7473.0,126,0,9728,5904,within_image_annotation_id_rank,2690.0,2067.0,148.0,113.0,2764.0,2123.5,148.0,16724.0,1
scc_32,scc_32__region_0013,13,nz210,scc_32_nz210.tif,159,4634,1,Bone,"[2646.0,2395.0,151.0,117.0]",7914.5,126,0,9840,6336,within_image_annotation_id_rank,2646.0,2395.0,151.0,117.0,2721.5,2453.5,151.0,17667.0,1
scc_32,scc_32__region_0013,13,p1000,scc_32_p1000.tif,157,4580,1,Bone,"[1815.0,7443.0,104.0,134.0]",6217.5,126,0,4482,10859,within_image_annotation_id_rank,1815.0,7443.0,104.0,134.0,1867.0,7510.0,134.0,13936.0,1
scc_32,scc_32__region_0014,14,cs2,scc_32_cs2.tif,156,4554,3,Dermis,"[2256.0,350.0,3285.0,3182.0]",4731487.0,3776,0,7537,5495,within_image_annotation_id_rank,2256.0,350.0,3285.0,3182.0,3898.5,1941.0,3285.0,10452870.0,1
scc_32,scc_32__region_0014,14,gt450,scc_32_gt450.tif,160,4662,3,Dermis,"[2472.0,546.0,3164.0,3065.0]",4390137.5,3776,0,8962,5418,within_image_annotation_id_rank,2472.0,546.0,3164.0,3065.0,4054.0,2078.5,3164.0,9697660.0,1
scc_32,scc_32__region_0014,14,nz20,scc_32_nz20.tif,158,4608,3,Dermis,"[2530.0,130.0,3680.0,3537.0]",5892840.0,3776,0,9728,5904,within_image_annotation_id_rank,2530.0,130.0,3680.0,3537.0,4370.0,1898.5,3680.0,13016160.0,1
scc_32,scc_32__region_0014,14,nz210,scc_32_nz210.tif,159,4635,3,Dermis,"[2485.0,409.0,3771.0,3649.0]",6227180.0,3776,0,9840,6336,within_image_annotation_id_rank,2485.0,409.0,3771.0,3649.0,4370.5,2233.5,3771.0,13760379.0,1
scc_32,scc_32__region_0014,14,p1000,scc_32_p1000.tif,157,4581,3,Dermis,"[37.0,4375.0,3250.0,3347.0]",4925144.0,3776,0,4482,10859,within_image_annotation_id_rank,37.0,4375.0,3250.0,3347.0,1662.0,6048.5,3347.0,10877750.0,1
scc_32,scc_32__region_0015,15,cs2,scc_32_cs2.tif,156,4555,4,Epidermis,"[4759.0,489.0,65.0,71.0]",2612.0,66,0,7537,5495,within_image_annotation_id_rank,4759.0,489.0,65.0,71.0,4791.5,524.5,71.0,4615.0,1
scc_32,scc_32__region_0015,15,gt450,scc_32_gt450.tif,160,4663,4,Epidermis,"[4882.0,679.0,62.0,69.0]",2415.5,66,0,8962,5418,within_image_annotation_id_rank,4882.0,679.0,62.0,69.0,4913.0,713.5,69.0,4278.0,1
scc_32,scc_32__region_0015,15,nz20,scc_32_nz20.tif,158,4609,4,Epidermis,"[5327.0,282.0,72.0,80.0]",3228.5,66,0,9728,5904,within_image_annotation_id_rank,5327.0,282.0,72.0,80.0,5363.0,322.0,80.0,5760.0,1
scc_32,scc_32__region_0015,15,nz210,scc_32_nz210.tif,159,4636,4,Epidermis,"[5357.0,568.0,74.0,82.0]",3390.0,66,0,9840,6336,within_image_annotation_id_rank,5357.0,568.0,74.0,82.0,5394.0,609.0,82.0,6068.0,1
scc_32,scc_32__region_0015,15,p1000,scc_32_p1000.tif,157,4582,4,Epidermis,"[178.0,5111.0,73.0,66.0]",2697.5,66,0,4482,10859,within_image_annotation_id_rank,178.0,5111.0,73.0,66.0,214.5,5144.0,73.0,4818.0,1
scc_32,scc_32__region_0016,16,cs2,scc_32_cs2.tif,156,4556,1,Bone,"[2746.0,2301.0,63.0,89.0]",3641.0,40,0,7537,5495,within_image_annotation_id_rank,2746.0,2301.0,63.0,89.0,2777.5,2345.5,89.0,5607.0,1
scc_32,scc_32__region_0016,16,gt450,scc_32_gt450.tif,160,4664,1,Bone,"[2944.0,2426.0,61.0,86.0]",3386.5,40,0,8962,5418,within_image_annotation_id_rank,2944.0,2426.0,61.0,86.0,2974.5,2469.0,86.0,5246.0,1
scc_32,scc_32__region_0016,16,nz20,scc_32_nz20.tif,158,4610,1,Bone,"[3083.0,2310.0,71.0,99.0]",4526.0,40,0,9728,5904,within_image_annotation_id_rank,3083.0,2310.0,71.0,99.0,3118.5,2359.5,99.0,7029.0,1
scc_32,scc_32__region_0016,16,nz210,scc_32_nz210.tif,159,4637,1,Bone,"[3048.0,2648.0,73.0,102.0]",4763.5,40,0,9840,6336,within_image_annotation_id_rank,3048.0,2648.0,73.0,102.0,3084.5,2699.0,102.0,7446.0,1
scc_32,scc_32__region_0016,16,p1000,scc_32_p1000.tif,157,4583,1,Bone,"[2039.0,7155.0,90.0,65.0]",3786.0,40,0,4482,10859,within_image_annotation_id_rank,2039.0,7155.0,90.0,65.0,2084.0,7187.5,90.0,5850.0,1
scc_32,scc_32__region_0017,17,cs2,scc_32_cs2.tif,156,4557,1,Bone,"[2873.0,2252.0,98.0,116.0]",5331.5,40,0,7537,5495,within_image_annotation_id_rank,2873.0,2252.0,98.0,116.0,2922.0,2310.0,116.0,11368.0,1
scc_32,scc_32__region_0017,17,gt450,scc_32_gt450.tif,160,4665,1,Bone,"[3066.0,2379.0,95.0,111.0]",4990.0,40,0,8962,5418,within_image_annotation_id_rank,3066.0,2379.0,95.0,111.0,3113.5,2434.5,111.0,10545.0,1
scc_32,scc_32__region_0017,17,nz20,scc_32_nz20.tif,158,4611,1,Bone,"[3225.0,2255.0,110.0,129.0]",6599.0,40,0,9728,5904,within_image_annotation_id_rank,3225.0,2255.0,110.0,129.0,3280.0,2319.5,129.0,14190.0,1
scc_32,scc_32__region_0017,17,nz210,scc_32_nz210.tif,159,4638,1,Bone,"[3194.0,2592.0,113.0,132.0]",7006.0,40,0,9840,6336,within_image_annotation_id_rank,3194.0,2592.0,113.0,132.0,3250.5,2658.0,132.0,14916.0,1
scc_32,scc_32__region_0017,17,p1000,scc_32_p1000.tif,157,4584,1,Bone,"[1988.0,6990.0,118.0,101.0]",5530.5,40,0,4482,10859,within_image_annotation_id_rank,1988.0,6990.0,118.0,101.0,2047.0,7040.5,118.0,11918.0,1
scc_32,scc_32__region_0018,18,cs2,scc_32_cs2.tif,156,4558,3,Dermis,"[2860.0,1998.0,146.0,260.0]",13178.5,180,0,7537,5495,within_image_annotation_id_rank,2860.0,1998.0,146.0,260.0,2933.0,2128.0,260.0,37960.0,1
scc_32,scc_32__region_0018,18,gt450,scc_32_gt450.tif,160,4666,3,Dermis,"[3054.0,2134.0,141.0,250.0]",12207.0,180,0,8962,5418,within_image_annotation_id_rank,3054.0,2134.0,141.0,250.0,3124.5,2259.0,250.0,35250.0,1
scc_32,scc_32__region_0018,18,nz20,scc_32_nz20.tif,158,4612,3,Dermis,"[3210.0,1971.0,163.0,290.0]",16478.0,180,0,9728,5904,within_image_annotation_id_rank,3210.0,1971.0,163.0,290.0,3291.5,2116.0,290.0,47270.0,1
scc_32,scc_32__region_0018,18,nz210,scc_32_nz210.tif,159,4639,3,Dermis,"[3180.0,2300.0,167.0,298.0]",17386.5,180,0,9840,6336,within_image_annotation_id_rank,3180.0,2300.0,167.0,298.0,3263.5,2449.0,298.0,49766.0,1
scc_32,scc_32__region_0018,18,p1000,scc_32_p1000.tif,157,4585,3,Dermis,"[1728.0,6955.0,266.0,149.0]",13709.0,180,0,4482,10859,within_image_annotation_id_rank,1728.0,6955.0,266.0,149.0,1861.0,7029.5,266.0,39634.0,1
scc_32,scc_32__region_0019,19,cs2,scc_32_cs2.tif,156,4559,4,Epidermis,"[646.0,1154.0,665.0,485.0]",128497.5,380,0,7537,5495,within_image_annotation_id_rank,646.0,1154.0,665.0,485.0,978.5,1396.5,665.0,322525.0,1
scc_32,scc_32__region_0019,19,gt450,scc_32_gt450.tif,160,4667,4,Epidermis,"[921.0,1321.0,641.0,468.0]",119337.5,380,0,8962,5418,within_image_annotation_id_rank,921.0,1321.0,641.0,468.0,1241.5,1555.0,641.0,299988.0,1
scc_32,scc_32__region_0019,19,nz20,scc_32_nz20.tif,158,4613,4,Epidermis,"[730.0,1041.0,743.0,543.0]",160089.0,380,0,9728,5904,within_image_annotation_id_rank,730.0,1041.0,743.0,543.0,1101.5,1312.5,743.0,403449.0,1
scc_32,scc_32__region_0019,19,nz210,scc_32_nz210.tif,159,4640,4,Epidermis,"[638.0,1332.0,763.0,558.0]",169339.5,380,0,9840,6336,within_image_annotation_id_rank,638.0,1332.0,763.0,558.0,1019.5,1611.0,763.0,425754.0,1
scc_32,scc_32__region_0019,19,p1000,scc_32_p1000.tif,157,4586,4,Epidermis,"[871.0,8684.0,499.0,677.0]",133813.0,380,0,4482,10859,within_image_annotation_id_rank,871.0,8684.0,499.0,677.0,1120.5,9022.5,677.0,337823.0,1
scc_32,scc_32__region_0020,20,cs2,scc_32_cs2.tif,156,4560,4,Epidermis,"[1400.0,1031.0,95.0,97.0]",6218.5,44,0,7537,5495,within_image_annotation_id_rank,1400.0,1031.0,95.0,97.0,1447.5,1079.5,97.0,9215.0,1
scc_32,scc_32__region_0020,20,gt450,scc_32_gt450.tif,160,4668,4,Epidermis,"[1647.0,1203.0,92.0,93.0]",5753.0,44,0,8962,5418,within_image_annotation_id_rank,1647.0,1203.0,92.0,93.0,1693.0,1249.5,93.0,8556.0,1
scc_32,scc_32__region_0020,20,nz20,scc_32_nz20.tif,158,4614,4,Epidermis,"[1571.0,903.0,107.0,108.0]",7765.0,44,0,9728,5904,within_image_annotation_id_rank,1571.0,903.0,107.0,108.0,1624.5,957.0,108.0,11556.0,1
scc_32,scc_32__region_0020,20,nz210,scc_32_nz210.tif,159,4641,4,Epidermis,"[1503.0,1192.0,109.0,111.0]",8219.5,44,0,9840,6336,within_image_annotation_id_rank,1503.0,1192.0,109.0,111.0,1557.5,1247.5,111.0,12099.0,1
scc_32,scc_32__region_0020,20,p1000,scc_32_p1000.tif,157,4587,4,Epidermis,"[745.0,8497.0,99.0,98.0]",6476.5,44,0,4482,10859,within_image_annotation_id_rank,745.0,8497.0,99.0,98.0,794.5,8546.0,99.0,9702.0,1
scc_32,scc_32__region_0021,21,cs2,scc_32_cs2.tif,156,4561,4,Epidermis,"[1194.0,994.0,136.0,73.0]",3303.0,62,0,7537,5495,within_image_annotation_id_rank,1194.0,994.0,136.0,73.0,1262.0,1030.5,136.0,9928.0,1
scc_32,scc_32__region_0021,21,gt450,scc_32_gt450.tif,160,4669,4,Epidermis,"[1449.0,1167.0,131.0,71.0]",3051.0,62,0,8962,5418,within_image_annotation_id_rank,1449.0,1167.0,131.0,71.0,1514.5,1202.5,131.0,9301.0,1
scc_32,scc_32__region_0021,21,nz20,scc_32_nz20.tif,158,4615,4,Epidermis,"[1341.0,863.0,152.0,81.0]",4074.0,62,0,9728,5904,within_image_annotation_id_rank,1341.0,863.0,152.0,81.0,1417.0,903.5,152.0,12312.0,1
scc_32,scc_32__region_0021,21,nz210,scc_32_nz210.tif,159,4642,4,Epidermis,"[1267.0,1149.0,155.0,84.0]",4320.0,62,0,9840,6336,within_image_annotation_id_rank,1267.0,1149.0,155.0,84.0,1344.5,1191.0,155.0,13020.0,1
scc_32,scc_32__region_0021,21,p1000,scc_32_p1000.tif,157,4588,4,Epidermis,"[708.0,8666.0,75.0,138.0]",3422.0,62,0,4482,10859,within_image_annotation_id_rank,708.0,8666.0,75.0,138.0,745.5,8735.0,138.0,10350.0,1
scc_32,scc_32__region_0022,22,cs2,scc_32_cs2.tif,156,4562,4,Epidermis,"[1167.0,1055.0,179.0,95.0]",7302.0,84,0,7537,5495,within_image_annotation_id_rank,1167.0,1055.0,179.0,95.0,1256.5,1102.5,179.0,17005.0,1
scc_32,scc_32__region_0022,22,gt450,scc_32_gt450.tif,160,4670,4,Epidermis,"[1423.0,1226.0,173.0,91.0]",6772.5,84,0,8962,5418,within_image_annotation_id_rank,1423.0,1226.0,173.0,91.0,1509.5,1271.5,173.0,15743.0,1
scc_32,scc_32__region_0022,22,nz20,scc_32_nz20.tif,158,4616,4,Epidermis,"[1311.0,931.0,201.0,105.0]",9129.0,84,0,9728,5904,within_image_annotation_id_rank,1311.0,931.0,201.0,105.0,1411.5,983.5,201.0,21105.0,1
scc_32,scc_32__region_0022,22,nz210,scc_32_nz210.tif,159,4643,4,Epidermis,"[1235.0,1219.0,207.0,109.0]",9642.0,84,0,9840,6336,within_image_annotation_id_rank,1235.0,1219.0,207.0,109.0,1338.5,1273.5,207.0,22563.0,1
scc_32,scc_32__region_0022,22,p1000,scc_32_p1000.tif,157,4589,4,Epidermis,"[770.0,8649.0,97.0,183.0]",7601.0,84,0,4482,10859,within_image_annotation_id_rank,770.0,8649.0,97.0,183.0,818.5,8740.5,183.0,17751.0,1
scc_32,scc_32__region_0023,23,cs2,scc_32_cs2.tif,156,4563,4,Epidermis,"[580.0,1521.0,44.0,67.0]",1616.0,40,0,7537,5495,within_image_annotation_id_rank,580.0,1521.0,44.0,67.0,602.0,1554.5,67.0,2948.0,1
scc_32,scc_32__region_0023,23,gt450,scc_32_gt450.tif,160,4671,4,Epidermis,"[858.0,1675.0,43.0,65.0]",1495.0,40,0,8962,5418,within_image_annotation_id_rank,858.0,1675.0,43.0,65.0,879.5,1707.5,65.0,2795.0,1
scc_32,scc_32__region_0023,23,nz20,scc_32_nz20.tif,158,4617,4,Epidermis,"[657.0,1452.0,49.0,75.0]",1987.0,40,0,9728,5904,within_image_annotation_id_rank,657.0,1452.0,49.0,75.0,681.5,1489.5,75.0,3675.0,1
scc_32,scc_32__region_0023,23,nz210,scc_32_nz210.tif,159,4644,4,Epidermis,"[563.0,1754.0,50.0,77.0]",2110.5,40,0,9840,6336,within_image_annotation_id_rank,563.0,1754.0,50.0,77.0,588.0,1792.5,77.0,3850.0,1
scc_32,scc_32__region_0023,23,p1000,scc_32_p1000.tif,157,4590,4,Epidermis,"[1249.0,9382.0,69.0,45.0]",1672.0,40,0,4482,10859,within_image_annotation_id_rank,1249.0,9382.0,69.0,45.0,1283.5,9404.5,69.0,3105.0,1
scc_32,scc_32__region_0024,24,cs2,scc_32_cs2.tif,156,4564,4,Epidermis,"[259.0,2322.0,321.0,160.0]",23745.5,196,0,7537,5495,within_image_annotation_id_rank,259.0,2322.0,321.0,160.0,419.5,2402.0,321.0,51360.0,1
scc_32,scc_32__region_0024,24,gt450,scc_32_gt450.tif,160,4672,4,Epidermis,"[549.0,2447.0,309.0,154.0]",21982.0,196,0,8962,5418,within_image_annotation_id_rank,549.0,2447.0,309.0,154.0,703.5,2524.0,309.0,47586.0,1
scc_32,scc_32__region_0024,24,nz20,scc_32_nz20.tif,158,4618,4,Epidermis,"[301.0,2346.0,359.0,178.0]",29486.0,196,0,9728,5904,within_image_annotation_id_rank,301.0,2346.0,359.0,178.0,480.5,2435.0,359.0,63902.0,1
scc_32,scc_32__region_0024,24,nz210,scc_32_nz210.tif,159,4645,4,Epidermis,"[195.0,2673.0,368.0,183.0]",31116.5,196,0,9840,6336,within_image_annotation_id_rank,195.0,2673.0,368.0,183.0,379.0,2764.5,368.0,67344.0,1
scc_32,scc_32__region_0024,24,p1000,scc_32_p1000.tif,157,4591,4,Epidermis,"[2070.0,9424.0,163.0,327.0]",24670.0,196,0,4482,10859,within_image_annotation_id_rank,2070.0,9424.0,163.0,327.0,2151.5,9587.5,327.0,53301.0,1
scc_32,scc_32__region_0025,25,cs2,scc_32_cs2.tif,156,4565,4,Epidermis,"[219.0,2619.0,271.0,74.0]",10654.0,104,0,7537,5495,within_image_annotation_id_rank,219.0,2619.0,271.0,74.0,354.5,2656.0,271.0,20054.0,1
scc_32,scc_32__region_0025,25,gt450,scc_32_gt450.tif,160,4673,4,Epidermis,"[510.0,2733.0,262.0,71.0]",9970.0,104,0,8962,5418,within_image_annotation_id_rank,510.0,2733.0,262.0,71.0,641.0,2768.5,262.0,18602.0,1
scc_32,scc_32__region_0025,25,nz20,scc_32_nz20.tif,158,4619,4,Epidermis,"[257.0,2677.0,304.0,82.0]",13355.0,104,0,9728,5904,within_image_annotation_id_rank,257.0,2677.0,304.0,82.0,409.0,2718.0,304.0,24928.0,1
scc_32,scc_32__region_0025,25,nz210,scc_32_nz210.tif,159,4646,4,Epidermis,"[149.0,3014.0,312.0,84.0]",14078.5,104,0,9840,6336,within_image_annotation_id_rank,149.0,3014.0,312.0,84.0,305.0,3056.0,312.0,26208.0,1
scc_32,scc_32__region_0025,25,p1000,scc_32_p1000.tif,157,4592,4,Epidermis,"[2373.0,9514.0,76.0,277.0]",11154.5,104,0,4482,10859,within_image_annotation_id_rank,2373.0,9514.0,76.0,277.0,2411.0,9652.5,277.0,21052.0,1
